id	date	tweet
1.58E+18	2022-10-21 11:12:42+00:00	@id3nesia @NasDem @aniesbaswedan Yakin bg? Menurut saya Nasdem mencalonkan Anies krn Anies lah calon terkuat utk menjd presiden. Jika menyangkut politik lawan bisa jd kawan dan sebaliknya. Nasdem termsk partai abu2. Asal kepentingan terpenuhi tdk peduli mau mencalonkan siapa
1.58E+18	2022-10-21 09:59:06+00:00	@_ekokuntadhi Anies itu calon presiden.  Kenapa buzzernya masih ngerecokin Pak Heru ya?
1.58E+18	2022-10-21 09:20:06+00:00	"@ex_AnakLolina @KPK_RI @firlibahuri Tidak akan ada yg diusut, kalau sempat Anies ke KPK. Konsekuensi nya negeri ini kembali akan ada demo jilid besar2an dgn narasi kriminalisasi calon presiden. Dan akan terulang tekanan publik jelang pilpres. Dan oposisi menang lagi, kalau sempat kalah isunya akan rusuh besar."
1.58E+18	2022-10-21 09:18:40+00:00	@KaredokLeunca__ @NasDem @aniesbaswedan @NATO @musniumar Kian suram bakalnya bakal calon presiden edan 😂😂😂😂
1.58E+18	2022-10-21 08:58:12+00:00	@DedeAndry11 @TeguhPraAdi1 @Tan_Mar3M Bisanya kadran kadrun ..hadeuh gimana mau nyebong klau begini mah gua mah asik aza pak Anies calon presiden haaa
1.58E+18	2022-10-21 06:56:40+00:00	@AsepBerlian8 @rezim_TikTok @kurawa @jokowi @NasDem hahahahhaha ini lucu...sejak kapan yg tidak mendukung jokowi dibilng mendukung anies???... lucu lucu.. apa keuntungannya buat AB klo yg diserang jokowi...pdhal yg jdi calon presiden ga hanya anies...trs anies maju aja blm tntu wong nasdem suaranya ga sampe 20%. lucu lucu
1.58E+18	2022-10-21 06:53:50+00:00	@Rizmaya__ @DivHumas_Polri @ListyoSigitP ini lah calon presiden ?. anies baswedan ?. 🤮🤮
1.58E+18	2022-10-21 04:14:36+00:00	@tjhinfar @PDemokrat Anies aja sebenarnya gak masuk kriteria jadi calon presiden Indonesia 😂
1.58E+18	2022-10-21 04:14:34+00:00	@FirzaHusain Buzzr @ganjarpranowo panik.. 🤣🤣 gmna cara nya Anies eng jdi calon presiden 🤣🤣🤣 panik pank
1.58E+18	2022-10-21 04:05:31+00:00	@bachrum_achmadi Memang calon presiden yg jelas2 karyanya pasti akan selalu digoyang oleh para buzzer yg ditugaskan utk menjatuhkan dan menjelekkan namanya...karena itu tugasnya...  karena anies doang jelas 2 diakui dunia...yg lain mah cuman menang dimedsos
1.58E+18	2022-10-21 04:00:15+00:00	"@topan268 @S4N_W1B1 semua orang berpikiran, anies yg konotasi nya ga beres kerja di paksa menjadi calon presiden, di dukung penuh malah. jika bukan di jadikan boneka, apa lgi yg di harapkan dr anies.. semua berpikiran begitu, mungkin kecuali anda yg tidak bisa melihat kenyataan.."
1.58E+18	2022-10-21 03:32:29+00:00	@YoutubeILC Males... Coba buat survey cocokkah Anies jadi calon presiden.. itu baru pas
1.58E+18	2022-10-21 02:46:49+00:00	@bachrum_achmadi Ini sudah keterlaluan!!!! Mas @aniesbaswedan  punya hak sbg WNI untuk mencounter pernyataan2 yang berpotensi sbg pembunuhan karakter. Apalagi panjenengan sbg bakal calon presiden. Istirahat anda nampaknya harus berakhir dan mulai berjuang lagi mas.
1.58E+18	2022-10-21 02:29:29+00:00	"@SemutMerah2024 @Sjaechu @aniesbaswedan Pemimpin harus Netral,dan bijak.Hanya Anies yang masuk Kriteria Calon Presiden periode 2024-2029."
1.58E+18	2022-10-21 01:28:14+00:00	"@tvOneNews Emangnya kenapa dgn Anies Baswedan,calon Presiden terbaik????"
1.58E+18	2022-10-21 00:43:56+00:00	"@JaminYpd @YoutubeILC Purnawirawan Jend @Nurmantyo_Gatot, Calon Wakil Presiden RI yg tepat, bersanding dengan @aniesbaswedan"
1.58E+18	2022-10-21 00:28:09+00:00	"@PDemokrat Pak Heru, jangan bekerja lebih baik dari Anies. Kalau ternyata Pak Heru lebih baik, takutnya Nasdem mengganti bakal calon presiden mereka 🤣"
1.58E+18	2022-10-20 22:48:44+00:00	@NasDem @aniesbaswedan Salut buat Nasdem bisa langsung putuskan tiket calon presiden Anis B. Kedepan Akan meraih suara lebih bnyak lagi dri Masyarakat.
1.58E+18	2022-10-20 22:37:45+00:00	@NasDem @aniesbaswedan Oh iya bener sekali....calon presiden partai nasdem....bukan indonesia....amin.
1.58E+18	2022-10-20 18:49:35+00:00	@DewiLangitAyu Takut bnget pak anies presiden 🤣🤣🤣baru calon udah panik 🤣kalo jadi presiden mungkin bisa gila ya🤣
1.58E+18	2022-10-20 18:02:05+00:00	@Denok71318134 @NasDem @aniesbaswedan RAKYAT INDONESIA 100% DUKUNG PAK ANIES BASWEDAN SEBAGAI CALON PRESIDEN RI BULAN FEBRUARI RAKYAT DI SELURUH INDONESIA AKAN DATANG BERBONDONG BONDONG DATANG KE TPS UNTUK MEMBERI KAN HAK SUARA UNTUK ANIES RASYID BASWEDAN PUTRA TERBAIK INDONESIA ANIES PRESIDEN KU NASDEM PILIHAN KU
1.58E+18	2022-10-20 17:38:24+00:00	@NKRI_NOMOR1 @NasDem @aniesbaswedan SEBENTAR LAGI KOALISI AKAN TERBENTUK UDAH 90%  TINGGAL MENGHITUNG HARI TERLALU DINI UNTUK MEMBENTUK KOALISI DARI SEKARANG INSYA ALLAH PKS DEMOKRAT NASDEM AKAN  BERADA SATU GERBONG  UNTUK MENGUSUNG ANIES BASWEDAN SEBAGAI CALON PRESIDEN
1.58E+18	2022-10-20 16:00:09+00:00	"@FirzaHusain @aniesbaswedan Calon presiden Yaman, mau membuat rumah DP 0persen karena rumah pada hancur karena perang saudara"
1.58E+18	2022-10-20 15:54:04+00:00	"@kangdede78 @aniesbaswedan Gubernur terburuk kok jadi  calon presiden , lha ente disebut nya apa yaa ... Saran saya ambil cermin dan memulai bercermin deh .. memalukan ."
1.58E+18	2022-10-20 15:33:36+00:00	@_ekokuntadhi Cukup om..gak usah bahas anies lg..jgn kasih panggung lg..skrg jadi rakyat biasa lg dia...kita ada waktu 1 thn bahas calon presiden baru yg nasionalis...kalo bahas anies melulu..seneng dia dpt panggung..NKRI harga mati
1.58E+18	2022-10-20 14:59:34+00:00	@aniesbaswedan Go go Calon Presiden ku
1.58E+18	2022-10-20 14:42:01+00:00	"@ChusnulCh__ @ganjarpranowo Jgn halu NUL
Partai nya, ganjar PDIP jelas2 tdk mendukung ganjar. Nyapres. 
Ingat.. INDONESIA menganut sistim Demokrasi  arti nya, calon presiden tdk bisa maju dgn jalur independen atau perorangan. 
Calon presiden yg tentukan  oleh partai
Contoh.. ANIES D PILIH NASDEM"
1.58E+18	2022-10-20 14:28:40+00:00	"@nasa_bee Terus yg mencalonkan presiden siapa..?
Pak Anies saja lg di usung calon presiden oleh partai Nasdem.....
Terus nasdem kamu anggap apa...?"
1.58E+18	2022-10-20 13:57:39+00:00	"@Miduk17 @aniesbaswedan Kwkwkkww cuitan sampah seperti ini kau bilang argumen berkualitas?
Yg ada kalian hanya punya satu misi gimana cara menjatuhkan calon presiden mendatang yg bertentagan dgn paham sesat kalian ,,ngak usah muna kau,,
Pengen tau seberapa berhasilnya Anies tanya ke masyarakat DKI"
1.58E+18	2022-10-20 13:31:16+00:00	@NasDem @aniesbaswedan Bakal calon Presiden 2024 dan belum calon Presiden 2024. Kan belum daftar sebagai calon Presiden 2024. Dan mudaham jadi Presiden 2024.
1.58E+18	2022-10-20 13:29:34+00:00	@aniesbaswedan Ciee baru d Lantik jadi calon presiden fraksi dri Nasdem aja udh ad kode siap jln bersama lg 🫣🤪🥴moga aja calon abadi wkwj
1.58E+18	2022-10-20 13:13:01+00:00	"""Malam Jum'at Baca Al-Kahfi
Salam Hormat Calon Presiden RI"" @aniesbaswedan 
@Pendukung_ANIES @Mileanies24 @JarnasABWBpn 

#KemenanganBersama2024"
1.58E+18	2022-10-20 12:45:37+00:00	"@NasDem @aniesbaswedan Baru Balonpres gayanya kek sdh menang pilpres. Balonpres bisa jadi bakal calon presiden atau batal calon presiden, Krn diciduk KPK."
1.58E+18	2022-10-20 12:42:22+00:00	@aniesbaswedan Calon presiden 2024 H
1.58E+18	2022-10-20 12:40:52+00:00	"@YoutubeILC Assalamualaikum  saya sebagai Rakyat melihat,  Profesional Bang Anies Baswedan memimpin DKI Jakarta dan lebih baik lagi Anies Baswedan Calon Presiden karena di harapkan oleh Rakyat Indonesia. Yang bisa  mendampingi Capres Anies Baswedan adalah Ketum. AHY Muda, Pintar. Amin."
1.58E+18	2022-10-20 12:27:36+00:00	"@NasDem @aniesbaswedan gw cuma mau indonesia punya calon presiden yang bisa diukur, tidak seperti 2 periode kebelakang kagak ada ukurannya semua milih karena emosional... sekarang waktunya Nasdem jadi pioneer menciptakan calon yang cerdas dan debatable... thx nasdem 👍🏻"
1.58E+18	2022-10-20 12:05:16+00:00	"@paparocknroll82 @bintangku206 @sutanmangara Prediksi saya jarang meleset..""Anies tdk akan pernah jadi Presiden RI,jadi calon presiden saja blm tentu bisa"""
1.58E+18	2022-10-20 11:54:34+00:00	"@Dennysiregar7 Kalian ini bodoh apa gimana ya, pimpin partai aja yang lebih pintar dari kalian milih Anies jadi calon presiden, mulai lah belajar kepada yang pintar jangan belajar kepada yang bodoh"
1.58E+18	2022-10-20 11:41:32+00:00	#PollingILC MENURUT ANDA SIAPA CALON WAKIL PRESIDEN YANG TEPAT MENDAMPINGI ANIES BASWEDAN DI PILPRES 2024?
1.58E+18	2022-10-20 11:21:22+00:00	@TristaWijaya Takut ya pa Anies calon presiden ..
1.58E+18	2022-10-20 10:48:52+00:00	"@NasDem @aniesbaswedan Mohon izin koreksi, Harusnya ni yah (CALON PRESIDEN DARI PARTAI NASDEM). Tapi ndak apa sih."
1.58E+18	2022-10-20 10:17:51+00:00	@NasDem @aniesbaswedan Baru bakal calon presiden
1.58E+18	2022-10-20 09:58:13+00:00	"Baru di bangsat2kan kalian tdk terima, pd hal Anies Baswedan baru calon hasil deklarasi dr 1 partai.
Sedangkan kalian berulang kali menghina pemimpin negara kami.
Jokowi adalah presiden yg sah dan di pilih scr lgsg.
Itu artinya kalian para penghina presiden Jokowi jg BANGSAT."
1.58E+18	2022-10-20 09:51:40+00:00	@kurawa @jokowi Nahh luhh ngiriii..calon luhh ga da yg calonin..huahaaaa...ayooo buat dan sebar baliho ANIES CALON.PRESIDEN 2024...TOPP MARKHOTOPP
1.58E+18	2022-10-20 09:41:02+00:00	@NasDem @aniesbaswedan Cocok lah Kadrun jd calon presiden partai Nasdrun
1.58E+18	2022-10-20 08:22:56+00:00	@oemjioemji @SirahScottScott @restyca_yah Pokokne Udeh Anies pensiunpun .. Anies tetap mau ditangkap. Gak ada cara membendung Anies Calon Presiden RI. Sejak awal gubernur sampe pensiun di bully terus oleh rezim jokowe. Ya wis..😂😜
1.58E+18	2022-10-20 08:18:33+00:00	"@Dennysiregar7 Anies Baswedan Calon presiden di 2024,makanan empuk buat para buzzer untuk melemahkan kredibilitas pak Anies.
Yg jadi bahan pokok pertanyaan saya selama DKI jakarta mempunyai Gubernur,mana yg bisa merealisasikan masalah banjir di DKI?
Seharusnya harus saling bahu membahu"
1.58E+18	2022-10-20 07:31:26+00:00	@aniesbaswedan Mundur aja jadi calon Presiden pak...nggak akan jadi menurut saya...sayang buang tenaga uang dsb. Maaf ya pak Anies
1.58E+18	2022-10-20 07:19:25+00:00	"@AndiSinulingga GP masih banyak celah di jatuhkan Wadas, e-KTP, dan isu nonton bokep. Kalau Anies di sebut calon presiden beriman kelar pilpres. 😀"
1.58E+18	2022-10-20 06:57:35+00:00	"@NovalAssegaf Meminjam candaan Refly Harun , dengan majunya Anies Rasyid Baswedan sebagan Calon Presiden RI 2024 banyak pihak mengalami "" pecah bisul"" apalagi nanti terpilih tentunya banyak orang mengalami ODGJ karena mengalami gangguan mental 😀"
1.58E+18	2022-10-20 06:49:11+00:00	@abu_waras Mantap PUAN .MAJU TERUS . SEBAB KAU MENJADI CALON PRESIDEN PASTI KALAH DENGAN ANIES.   MANTAP
1.58E+18	2022-10-20 06:45:30+00:00	"@bintangku206 Mantap, bener itu. Hanya Anies Calon Presiden yg sifatnya mewakili bangsa Timur, sopan, satun, berakhlak, agamis, tdk maksiat, tdk doyan BOKEP. Dan jika jd Presiden Anies akan mengendalikan Oligarki bukan di kendalikan Oligarki."
1.58E+18	2022-10-20 06:38:36+00:00	"@M45Broo_ ANIES .. ANIES .. ANIES .. ANIES .. ANIES .. ANIES ..
CALON PRESIDEN TERBAIK UNTUK INDONESIA"
1.58E+18	2022-10-20 04:34:54+00:00	"@dewisuko7 @augustbudyanto @SimbolonBilma @tvOneNews Gini pak anies kan calon presiden, coba sebutkan program prioritas pak anies di Jakarta yang digemborkan saat kampanye, Oke Oce, Rumah DP Rp.0 yang bukan rusun (lapis), stop reklamasi, mengatasi banjir, stop penggusuran, coba berikan data yang dikatakan karya itu?"
1.58E+18	2022-10-20 03:07:02+00:00	@liputan6dotcom ternyata anies itu bakal calon presiden ?. bakal tdk bisa ikut pilpres/pemilu ?. kalau iya.. @KPU_ID hrus terlebih dahulu mmbrikan info kpd nya.. bisa ngamuk2 org balkot gak jadi capres.
1.58E+18	2022-10-20 02:49:05+00:00	"@SirahScottScott @restyca_yah Ada yang dihambat pusat ada yang dibiarkan. Mknya formula E, BUMN Thohir gak mau dukung. Bnyk kebijakan publik dihambat rezim Jokowi. Takut Anies Calon Presiden RI. Trnyata Ya, 😅"
1.58E+18	2022-10-20 01:55:15+00:00	@kangdede78 @aniesbaswedan Orang baek kena azab di dapuk jadi calon presiden abrakadabra..calonmu mana.
1.58E+18	2022-10-20 01:53:43+00:00	@YudiSet16452924 Tokoh Intelektual dan Politikus berkumpul dan bersepakat mengusung Anies Rasyid Baswedan sebagai Calon tunggal Presiden RI periode 2024-2029.
1.58E+18	2022-10-20 01:31:51+00:00	@Candra4smara Anies presıden ku Thn 2024 calon presiden lho  👍👍👍👍👍💪💪💪💪💪
1.58E+18	2022-10-20 01:12:39+00:00	@abu_waras @aniesbaswedan Wong di kampung aku saja gambar pak Anies sudah pada di teriak teriak calon presiden amanah
1.58E+18	2022-10-20 00:32:25+00:00	@ratnasuryono @NasDem @aniesbaswedan Rupanya calon presiden partai nasdrun ya
1.58E+18	2022-10-20 00:27:52+00:00	@MardaniAliSera @aniesbaswedan Berharap pak Heru menyimpan semua temuan kesalahan anis selama menjabat utk diumumkan pada saat setelah pendaftaran calon presiden ke KPU
1.58E+18	2022-10-20 00:22:47+00:00	@abu_waras Nah ..ini jelas kedudukannya...Nasdem pilih Anies untuk jadi calon presiden ..bukan petugas partai ...ini namanya partai cerdas dan punya pikiran moderen...
1.58E+18	2022-10-19 23:05:46+00:00	"@msd19331022 @retnosetyow4t @NasDem @pranandapaloh Mungkin disini lebih ke arah melanjutkan pembangunan, tp dia ttep bilang presiden anies. Ya jelas itu salah, kalo dia blg calon presiden, pasti netizen jg ga akan ribut"
1.58E+18	2022-10-19 22:51:33+00:00	"@panderx222 ANIES .. ANIES .. ANIES .. ANIES .. ANIES .. ANIES ..
CALON PRESIDEN TERBAIK UNTUK INDONESIA"
1.58E+18	2022-10-19 22:51:25+00:00	"@baby_caterpie ANIES .. ANIES .. ANIES .. ANIES .. ANIES .. ANIES ..
CALON PRESIDEN TERBAIK UNTUK INDONESIA"
1.58E+18	2022-10-19 22:50:23+00:00	"@GunRomli ANIES .. ANIES .. ANIES .. ANIES .. ANIES .. ANIES ..
CALON PRESIDEN TERBAIK UNTUK INDONESIA"
1.58E+18	2022-10-19 22:50:00+00:00	"@WagimanDeep212_ ANIES .. ANIES .. ANIES .. ANIES .. ANIES .. ANIES ..
CALON PRESIDEN TERBAIK UNTUK INDONESIA"
1.58E+18	2022-10-19 22:49:23+00:00	"@LisaLaKyla666 ANIES .. ANIES .. ANIES .. ANIES .. ANIES .. ANIES ..
CALON PRESIDEN TERBAIK UNTUK INDONESIA"
1.58E+18	2022-10-19 22:49:05+00:00	"@SammiSoh ANIES .. ANIES .. ANIES .. ANIES .. ANIES .. ANIES ..
CALON PRESIDEN TERBAIK UNTUK INDONESIA"
1.58E+18	2022-10-19 14:24:19+00:00	"@VeraFebyanthyID @Hulk_SelluHijaU Yuk mulai dgn calon Presiden RI 2024, @aniesbaswedan, apa pendapatnya mengenai Global Warming (?) 
Bagaimana cara Beliau menjadikan pertanyaan itu membumi, yg dpt dipahami kebayakan (?)"
1.58E+18	2022-10-19 14:06:41+00:00	"@abu_waras @aniesbaswedan @aniesbaswedan memang layak jadi presiden, calon lain ayo muncul bersaing dengan jujur... 👍💪"
1.58E+18	2022-10-19 14:03:55+00:00	"@MardaniAliSera @aniesbaswedan Mba ali yg baik, mau nanya donk, apakah pks sdh menentukan calon presiden ? 😎🇮🇩"
1.58E+18	2022-10-19 14:00:44+00:00	"@Relawananies Anies tidak akan pernah jadi Presiden RI,jadi Calon saja msh blm tentu bisa."
1.58E+18	2022-10-19 13:11:47+00:00	"@giginpraginanto Anies aja kali..  panik amat lu saudara bukan calon presiden belum tentu gak usah lebay
 TIDAK ANIES UNTUK APAPUN SAMPAI KAPANPUN"
1.58E+18	2022-10-19 12:47:28+00:00	"@NasDem @aniesbaswedan Kalau jadi calon presiden Partai Nasdem setuju aku, atau calon presiden PKS, juga setuju. Udahan tuh, udah dapat 2 capres tuh ..."
1.58E+18	2022-10-19 11:25:09+00:00	"@NasDem @aniesbaswedan ooooo calon presiden partai
iya iya iya"
1.58E+18	2022-10-19 11:19:45+00:00	"@NasDem @aniesbaswedan Baru bakal calon, belum calon presiden 🤣🤣"
1.58E+18	2022-10-19 10:43:50+00:00	@NasDem @aniesbaswedan Nasdem memang visioner dalam memilih pemimpin masa depan sebagai Calon Presiden 2024. Semoga berhasil &amp; sukses selalu bagi Nasdem &amp; Anies Baswedan.. Top Markotop 👌👍👍
1.58E+18	2022-10-19 10:00:02+00:00	bahkan #SuryoPaloh melalui #Nasdem sempat melontarkan bahwa calon presidennya adalah yang bisa melanjutkan kerja Presiden @jokowi. Lalu di mana #antithesa seorang @aniesbaswedan  terhadap @jokowi kecuali pada  tampak luarnya saja?
1.58E+18	2022-10-19 08:54:15+00:00	@AndiSinulingga SIAPA ITU JOKOWI...  JOKOWI ADALAH AHOK..... AHOK ADALAH JOKOWI.... HERU ITU SIAPA....? PILIHAN JOKOWI..... JOKOWI MANIFESTASI PDIP ...... PDIP TIDAK MANYUKAI ANIES CALON PRESIDEN..... MENGERTI KAN SEKARANG
1.58E+18	2022-10-19 08:19:32+00:00	"@ganjarpranowo Mantap nih calon presiden nya PSI, bnyk pilihan skrg, PDIP Puan, Gerindra Prabowo , Golkar Airlangga, PSI Ganjar dan Nasdem Anies, InyaAllah sy pilih Anies"
1.58E+18	2022-10-19 08:16:05+00:00	"@Syarman59 Mantap nih calon presiden nya PSI, bnyk pilihan skrg, PDIP Puan, Gerindra Prabowo , Golkar Airlangga, PSI Ganjar dan Nasdem Anies, InyaAllah sy pilih Anies"
1.58E+18	2022-10-19 08:13:27+00:00	"@_ekokuntadhi Mantap nih calon presiden nya PSI, bnyk pilihan skrg, PDIP Puan, Gerindra Prabowo , Golkar Airlangga, PSI Ganjar dan Nasdem Anies, InyaAllah sy pilih Anies"
1.58E+18	2022-10-19 08:13:01+00:00	"@ChusnulCh__ @ganjarpranowo Mantap nih calon presiden nya PSI, bnyk pilihan skrg, PDIP Puan, Gerindra Prabowo , Golkar Airlangga, PSI Ganjar dan Nasdem Anies, InyaAllah sy pilih Anies"
1.58E+18	2022-10-19 07:25:18+00:00	"@aniesbaswedan @DKIJakarta @mrtjakarta @JakartaTourism @kemenhub151 @DishubDKI_JKT @feryfarhati Mantap...calon presiden 2024 ,satu langkah lagi menuju istana ..dukungan dan do'a menyertaimu pa...👍👍👍"
1.58E+18	2022-10-19 06:32:05+00:00	@mahasiswigenz Semprul iku TGUP ala Anies di bentuk ternyata buat prepare wan kibul jd calon presiden Asuuuuu tenan duit rakyat Betawi di pake foya2 bayarin TGUP ternyata kerjo buat pencalonan wan kibul jd capresss apes betul rakyat betawi korban nya si Nasdrun ewok ketepuu mau aje di kadalin
1.58E+18	2022-10-19 06:11:48+00:00	@abu_waras @aniesbaswedan Baru calon udh dipanggil presiden? Kebodohan apa lagi yg engkau dustakan?
1.58E+18	2022-10-19 05:52:18+00:00	@psi_id @ganjarpranowo @aniesbaswedan calon presiden RI emang keren 🥰
1.58E+18	2022-10-19 05:05:09+00:00	"@HukumDan ANIES .. ANIES .. ANIES .. ANIES .. ANIES .. ANIES ..
CALON PRESIDEN TERBAIK UNTUK INDONESIA"
1.58E+18	2022-10-19 05:04:44+00:00	"ANIES .. ANIES .. ANIES .. ANIES .. ANIES .. ANIES ..
CALON PRESIDEN TERBAIK UNTUK INDONESIA"
1.58E+18	2022-10-19 04:58:30+00:00	"Buat saya, Calon presiden atau wakil presiden 2024, Silakan kampanye depan Rakyat :
- Anies Baswedan
- Puan Maharani
- Ganjar Pranowo
- AHY
- Cak Imin
- Airlangga
- Kang emil
- Jend. Gatot
- Yenny Wahid
- Dr. Salim
- Ahmad Syaiku
Rakyat harus pintar memilih jgn mau dibohongi lagi"
1.58E+18	2022-10-19 04:23:27+00:00	"@ruhutsitompul Bang RUHUT buat saja PETISI agar pilkada DKI jangan ditunda, minta pada presiden, mendagri dan kpu agar melaksanakan pilkada DKI bulan desember. Dan calon hanya 2 ANIES DAN AHOK. Jd biar masyarakat DKI yg menentukan pilihan. Jk sudah keluar hasilnya hrs saling terima."
1.58E+18	2022-10-19 03:18:51+00:00	"@Anskan7 @NasDem @suryapaloh51 @_PranandaSP_ ANIES .. ANIES .. ANIES .. ANIES .. ANIES .. ANIES ..
CALON PRESIDEN TERBAIK UNTUK INDONESIA"
1.58E+18	2022-10-19 03:18:36+00:00	"@KWidiarso @PreciosaKanti @NasDem ANIES .. ANIES .. ANIES .. ANIES .. ANIES .. ANIES ..
CALON PRESIDEN TERBAIK UNTUK INDONESIA"
1.58E+18	2022-10-19 03:18:17+00:00	"@tyhon9 @NasDem ANIES .. ANIES .. ANIES .. ANIES .. ANIES .. ANIES ..
CALON PRESIDEN TERBAIK UNTUK INDONESIA"
1.58E+18	2022-10-19 03:17:05+00:00	"@aniesmania @aniesjateng @Aline_Y_Tan @AndiSinulingga @marlina_idha @Pendukung_ANIES @fk @PutraWadapi2 @JarnasABW ANIES .. ANIES .. ANIES .. ANIES .. ANIES .. ANIES ..
CALON PRESIDEN TERBAIK UNTUK INDONESIA"
1.58E+18	2022-10-19 03:16:33+00:00	"@mahasiswigenz ANIES .. ANIES .. ANIES .. ANIES .. ANIES .. ANIES ..
CALON PRESIDEN TERBAIK UNTUK INDONESIA"
1.58E+18	2022-10-19 03:15:57+00:00	"@KuncungKecil @NasDem ANIES .. ANIES .. ANIES .. ANIES .. ANIES .. ANIES ..
CALON PRESIDEN TERBAIK UNTUK INDONESIA"
1.58E+18	2022-10-19 03:15:28+00:00	"@alextham878 ANIES .. ANIES .. ANIES .. ANIES .. ANIES .. ANIES ..
CALON PRESIDEN TERBAIK UNTUK INDONESIA"
1.58E+18	2022-10-19 03:15:05+00:00	"@jennifer_11__ @ontosoroh_nyai @NasDem ANIES .. ANIES .. ANIES .. ANIES .. ANIES .. ANIES ..
CALON PRESIDEN TERBAIK UNTUK INDONESIA"
1.58E+18	2022-10-19 03:14:57+00:00	"@HS_861 ANIES .. ANIES .. ANIES .. ANIES .. ANIES .. ANIES ..
CALON PRESIDEN TERBAIK UNTUK INDONESIA"
1.58E+18	2022-10-19 03:14:23+00:00	"@BiLLRaY2019 ANIES .. ANIES .. ANIES .. ANIES .. ANIES .. ANIES ..
CALON PRESIDEN TERBAIK UNTUK INDONESIA"
1.58E+18	2022-10-19 03:14:07+00:00	"@setiyo_welly ANIES .. ANIES .. ANIES .. ANIES .. ANIES .. ANIES ..
CALON PRESIDEN TERBAIK UNTUK INDONESIA"
1.58E+18	2022-10-19 03:13:56+00:00	"@_ekokuntadhi ANIES .. ANIES .. ANIES .. ANIES .. ANIES .. ANIES ..
CALON PRESIDEN TERBAIK UNTUK INDONESIA"
1.58E+18	2022-10-19 02:12:41+00:00	"@ekowboy2 @ryn_dbs Nanti aja, bila sdh ketahuan siapa calon wapresnya. Calon Wapres harus orang yg setara dengan Anies. Bukan anak presiden terdahulu"
1.58E+18	2022-10-19 01:00:44+00:00	"Skenario Pilpres 2024

Calon 1 : 

Presiden : @ganjarpranowo 
Wakil Presiden : @erickthohir 

Calon 2 : 

@aniesbaswedan duet dengan @AgusYudhoyono atau  Anies duet dengan @jenderalandika1  

Calon 3 :
Plus tim kuda hitam antara @prabowo dengan @cakimiNOW atau @puanmaharani_ri"
1.58E+18	2022-10-19 00:49:51+00:00	@Trending_Issue Iya iyain aj deh 😀😀😀toh anies sudah calon presiden
1.58E+18	2022-10-19 00:01:52+00:00	@Pangondian74 @Mdy_Asmara1701 @KPK_RI @aniesbaswedan Masih banyak stok nah calon presiden loh mana fotonya tunjukin dong ..fotonya ngga punya ?
1.58E+18	2022-10-18 23:39:25+00:00	@_ekokuntadhi Ini calon presiden sejati ( bedakan cara bicara Mas Ganjar lebih terlihat JUJUR dibanding Anies cuma penuh retorika belaka )
1.58E+18	2022-10-18 15:26:29+00:00	@alisyarief mendingan andika jadi calon presiden dari pada anies…hihihi…
1.58E+18	2022-10-18 15:08:41+00:00	"@husita_dj @ChusnulCh__ Saya Islam &amp; saya akan ajak saudara saya yang seaqidah untuk memilih calon presiden yang Islam, &amp; mencintai Indonesia sebagai sebuah Bangsa. 

Gunakan Identitas Islam kita untuk mendukung Calon Presiden yang jelas rekam jejak nya, jelas agamanya dan jelas kepemimpinannya. #anies"
1.58E+18	2022-10-18 14:43:14+00:00	"@alisyarief @wank37 2x walikota
1 x Gubernur
2x presiden
Memangnya untuk daftar calon walikota,gubernur,dan presiden,pakai kertas kupon makan gratis.anda jadi Buzzer Anies pinteran dikit Napa."
1.58E+18	2022-10-18 14:15:01+00:00	@syaikhu_ahmad @aniesbaswedan @MardaniAliSera PKS cemen percuma loe poligami dan beranak pinak kalau ga bisa punya calon Presiden sendiri .
1.58E+18	2022-10-18 12:40:38+00:00	@vigilius_asiman @sutanmangara @fajaralam9 Lah ko panas kenpa mas ..klau loh pnya calon presiden ya sudah sna loh comenin ngapa di mari  sini khusu pak Anies ngga ada saling hina saling caci sudah ngga zaman nya
1.58E+18	2022-10-18 11:33:10+00:00	"@NasDem @aniesbaswedan Sy akan pilih calon presiden yg asli pribumi bukan keturunan imigran,biar budaya nusantara tetap lastari"
1.58E+18	2022-10-18 11:21:33+00:00	"@TeddGus Iri ya.....lebih baik anda fokus sama pejabat negara yang sekarang sedang menjabat,pak Anies sudah bukan lagi seorang gubernur tp calon kuat presiden 2024"
1.58E+18	2022-10-18 11:09:12+00:00	"@Save_Moslem @aniesbaswedan Hebat 👍
Kehidupan rakyat di rezim Jokowi ini terlihat semakin sejahtera, ini dibuktikan pendukung anies sdh bs menyumbangkan puluhan bis ke calon presiden’y.

*Hebat hebat #Aplaus deh"
1.58E+18	2022-10-18 10:53:04+00:00	"@tutnice @Fitrinisa01 @AmanSur34526860 @Dennysiregar7 @aniesbaswedan @ganjarpranowo @Partai_PSI Berbaik sangka aja bro, pak Ganjar itukan calon presiden sdh didukung partai PSI... wajar dong keliling propinsi"
1.58E+18	2022-10-18 08:46:54+00:00	@AgoezMust @Fajri18411217 @AgusRia74905035 @GunRomli Kmu tau eng krna calon klian eng ada prestasi... Jdi Anies trus klian jatuh kan.. Coba klian gaun kan calon presiden klian 🤣🤣🤣 malu ya🤣🤣
