URL,Date,Tweet,ID,Replies,Retweets,Likes,Quotes,Conv. ID,Language,Links,Media,Retweeted Tweet,Bookmarks,Username
https://twitter.com/ErsatArema021/status/1659975781865639937,2023-05-20 17:34:01+00:00,@sospolkw @Chaves1305 Buzzerp kelas akar rumput sok kenal dgn prabowo n ganjar😀😀🤭,1.65998E+18,1,0,1,0,1.65993E+18,in,,,,0,ErsatArema021
https://twitter.com/Ahoong19/status/1659975572293029889,2023-05-20 17:33:11+00:00,"@UMKMTalaga @prabowo @jokowi JOMAN berpindah??? Yang pindah berapa Ekor ??? Rakyat tidak bodoh lagi,,,Rakyat tau dan sangat paham,,,ketiga Orang yg muncul saat ini hanya Ganjar yg dikehendaki Rakyat kecil.",1.65998E+18,0,0,1,0,1.65995E+18,in,,,,0,Ahoong19
https://twitter.com/ImapMuslih/status/1659975278670802946,2023-05-20 17:32:01+00:00,@gantinamaakunnn Ora Sudi pilih Ganjar.,1.65998E+18,0,0,0,0,1.65982E+18,in,,,,0,ImapMuslih
https://twitter.com/beli_EsTeh/status/1659975184860987392,2023-05-20 17:31:39+00:00,@CNNIndonesia Aku wae ro ganjar ra percoyo po meneh koe,1.65998E+18,0,0,0,0,1.6599E+18,in,,,,0,beli_EsTeh
https://twitter.com/bolangwebberII/status/1659975151344304128,2023-05-20 17:31:31+00:00,"@RD_4WR1212 @KompasTV @OssyDermawan o iye ini lupa satu lagi dari kubu sebelah tega nian jokowi yak,pantes ganjar ga diundang kemarin di gbk ☕️ https://t.co/lCMZsjuqGP",1.65998E+18,1,0,0,0,1.6599E+18,in,,https://pbs.twimg.com/media/FwlqmXGaYAEPPXW?format=jpg&name=orig,,0,bolangwebberII
https://twitter.com/hc_poirot/status/1659974893465915392,2023-05-20 17:30:30+00:00,"Hasil survei yang dikeluarkan Political Statistics (Polstat) menunjukan bahwa dukungan konstituen PDI Perjuangan tidak bulat ke bakal calon presiden Ganjar Pranowo.

https://t.co/FWdiLyXirr",1.65997E+18,1,3,17,0,1.65997E+18,in,https://www.gelora.co/2023/05/survei-polstat-dukungan-konstituen-pdip.html?m=1,,,0,hc_poirot
https://twitter.com/valkyrie7650/status/1659974734753460230,2023-05-20 17:29:52+00:00,@yunartowijaya Kata twit konsultan politiknya ganjar,1.65997E+18,0,0,0,0,1.65939E+18,in,,,,0,valkyrie7650
https://twitter.com/Oton1indonesia/status/1659974404745613313,2023-05-20 17:28:33+00:00,"@ch_chotimah2 @ganjarpranowo Tolong jawab SERIUS!

KELEBIHAN DAN PRESTASI GANJAR APA EMANG APA?",1.65997E+18,0,0,0,0,1.65953E+18,in,,,,0,Oton1indonesia
https://twitter.com/JsDeyz_2/status/1659974392930250752,2023-05-20 17:28:30+00:00,"@RD_4WR1212 @Gus_Raharjo @ganjarpranowo @prabowo @Gerindra Tadi'y gua bersikap:
""Ganjar atau Prabowo ga masalah, yg penting bukan dukung Anies""

Sekarang sikap itu sdh gue tarik kembali.",1.65997E+18,1,0,1,0,1.65995E+18,in,,,,0,JsDeyz_2
https://twitter.com/usil8042690/status/1659974346000183296,2023-05-20 17:28:19+00:00,"@yunartowijaya @jokowi Kalo sudah garis tanganya akan bisa JD presiden, ga ngaruh jg telunjuk Jokowi mau ngarah kemana. 
Ganjar tetap Presiden Pilihanku.",1.65997E+18,0,0,0,0,1.65958E+18,in,,,,0,usil8042690
